话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4786035811156246,据“上海普陀”微信公众号消息，6月29日上海恢复餐饮堂食首日，普陀全区内商场内餐饮堂食恢复率超8成。#疫情防控# ,3214729651,麦豆哇咖咖,m,2022/06/30,12:28:39,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786034444079217,#疫情防控# 多少人负债累累，多少人盆满钵满。                                                        ——有疫有钱 ,5941551471,钮钴禄有为,f,2022/06/30,12:23:14,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786033378461603,#疫情防控#【#江苏防疫专家解读第九版新冠防控方案#】6月28日，国务院联防联控机制综合组公布了《新型冠状病毒肺炎防控方案（第九版）》，调整后的防控措施引起了大家的关注。针对热点问题，6月29日，江苏省卫生健康委新冠肺炎防治专家组（公共卫生）专家、江苏省疾控中心急性传染病防制所所长、主任医师鲍倡俊，进行了详细解读。江苏省防疫专家解读《新型冠状病毒肺炎防控方案（第九版）》 现代快报的微博视频（来源：现代快报，审核：陶乐，审稿：朱佳，发布：程慧）,2062025471,南京规划资源,m,2022/06/30,12:19:00,0,0,2, , , , , , 
https://m.weibo.cn/detail/4786031935359753,疫情#疫情防控# 大张ggggg的微博视频 ,6013091824,大张ggggg,m,2022/06/30,12:13:16,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786026775841068,仅记录一个次密接居家隔离21天的生活。#疫情防控##一条plog告别六月# 拜拜了您！ ,7482547184,给我1个桃子,f,2022/06/30,11:52:46,0,4,1, , , , , , 
https://m.weibo.cn/detail/4786025011089844,又是做义工的一个早上，终于体会到大白的辛苦了#疫情防控##做核酸#  ,6392234739,可可可可可可爱的溜溜梅,f,2022/06/30,11:45:45,0,1,1, , , , , , 
https://m.weibo.cn/detail/4786022023435358,疫情期间少出门，在家感受一下夏天的气息吧！#夏天该有的样子##疫情防控# 定州市 建筑材料工程师-阿强的微博视频 ,5366525526,建筑材料工程师-阿强,m,2022/06/30,11:33:53,0,1,1, , , , , , 
https://m.weibo.cn/detail/4786022012161389,【在单位食堂就餐有哪些注意事项？】#防疫科普##疫情防控# ,3889217502,公主岭发布,f,2022/06/30,11:33:50,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786020736046274,金十数据6月30日讯，中国疾控中心流行病学首席专家吴尊友通过微博发文，解读行程卡“摘星”。吴尊友表示，取消“星号”标记，不会因此造成新冠传播风险的增加。“星号”标记仅仅提示某人来自有高风险区或中风险区的城市，并没有与具体的高风险区或中风险区直接挂钩，即不能反映“星号”标记者的实际风险高低。随着科学防控、精准施策的不断完善，对于高风险区/中风险区的划分和防控管理要求更加精细化、精准化，通信行程卡“星号”标记的提示作用，在新防控策略的具体实施中难以发挥作用#疫情防控#,3214729651,麦豆哇咖咖,m,2022/06/30,11:28:46,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786019880932075,#南京新增5例无症状#         据南京市卫健委最新数据，6月29日17时至6月30日8时，我市新增泗县“0627”相关疫情阳性病例5例（六合区3例、江宁区2例），其中新增4例本土确诊病例，新增1例本土无症状感染者，均为集中隔离发现。目前，上述阳性病例均在定点医疗机构隔离治疗和观察，整体情况平稳。        截至30日8时，我市已累计排查出密切接触者1328人，其中本市1179人；次密切接触者662人，其中本市629人，正按要求落实管控措施；累计核酸检测采样980.76万人次，已出结果980.76万人次，除9名阳性人员外，其余均为阴性。#疫情防控##关注新冠肺炎##南京疫情#,1888415301,策划人毛庆海,m,2022/06/30,11:25:22,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786018912046240,#青岛黄岛区发现本土1+8#         2022年6月30日，青岛市黄岛区发现1例本土确诊病例（轻型）、8例本土无症状感染者，均系在对应检尽检的重点人员例行核酸检测时发现。        以上9人均系某公司进口冷链货物专仓工作人员，6月29日例行核酸检测结果均为阳性，由120负压救护车转运至定点医院接受隔离治疗。结合流行病学史、临床表现和实验室检测结果，6月30日专家组诊断其中1人为新冠肺炎确诊病例（轻型）、8人为无症状感染者。目前已排查到密切接触者104人，均已实施集中隔离医学观察，核酸检测结果均为阴性。已对重点场所采取相应的管控措施。流调和溯源工作正在进行，后续相关信息将及时向社会公布。        请广大市民朋友自觉遵守疫情防控相关规定，关注官方发布的权威信息，不信谣、不传谣，时刻保持个人防护意识，戴口罩，勤洗手，常通风，少聚集，用公筷，保持安全社交距离。如出现发热、咳嗽、腹泻、乏力等症状，佩戴好一次性医用外科口罩，及时到就近的发热门诊就诊，就诊过程中应避免乘坐公共交通工具。#疫情防控##关注新冠肺炎##青岛疫情#,1888415301,策划人毛庆海,m,2022/06/30,11:21:31,0,0,1, , , , , , 
https://m.weibo.cn/detail/4786018458796833,#甘肃防疫政策一刀切##疫情防控 甘肃在行动# 广州回兰州需要隔离吗 ,5019205570,Favorskii,f,2022/06/30,11:19:43,0,1,0, , , , , , 
https://m.weibo.cn/detail/4786018257994185,#深圳新增2例无症状感染者# 据深圳卫健委消息，6月29日12—24时，深圳新增2例新冠病毒无症状感染者。其中，1例在管控区筛查中发现，1例在重点行业从业人员例行检测中发现。#疫情防控##关注新冠肺炎##深圳疫情# ,1888415301,策划人毛庆海,m,2022/06/30,11:18:55,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786017754941033,扬州泰州国际机场连夜发布最新出行提醒▼        根据当前疫情形势和疫情防控要求，扬州泰州国际机场进出港旅客最新出行政策如下：        对于来扬返扬旅客        1. 全域低风险地区来扬人员，不再查验核酸检测证明，体温正常、健康码绿码的，可正常流动。         2. 中高风险地区或有社会面疫情发生的所在设区市来扬人员，由地方防疫人员进一步排查：        （1）行程涉及中高风险地区或社会面疫情发生的县（区、市）的，按最新防疫政策处置。        （2）行程涉及中高风险地区或有社会面疫情发生的所在设区市其他低风险县（市、区）的，在机场进行核酸采样后，可正常流动。        3. 入境已满10天的来扬人员， 体温和两码（苏康码、行程卡）正常，可 正常流动 ； 入境未满10天人员， 由目的地社区安排进行 闭环管理。        对于离扬旅客        1.需配合测温、查验健康码，无异常的方可进入候机楼办理乘机手续；        2.符合目的地及航空公司防疫要求的，可正常乘机离扬，建议旅客提前咨询目的地机场或航空公司。        扬州泰州国际机场防疫要求将根据扬州市疫情防控政策动态调整。#疫情防控##关注新冠肺炎##风雨无阻护扬州#,1888415301,策划人毛庆海,m,2022/06/30,11:16:55,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786017376931695,#广东昨日新增2+2# 6月29日0-24时，全省新增本土确诊病例2例（其中1例为无症状感染者转确诊）和本土无症状感染者2例，均为深圳报告。全省新增出院8例（均为境外输入），目前在院87例（境外输入75例）；新增解除医学观察无症状感染者20例（均为境外输入），尚在医学观察无症状感染者193例（境外输入167例）。#疫情防控##关注新冠肺炎##广东疫情#,1888415301,策划人毛庆海,m,2022/06/30,11:15:25,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786016907430460,#疫情防控#【29日17时至30日8时南京新增5例阳性病例】29日17时至30日8时南京新增5例阳性病例（来源：@南京发布 ，审核：陶乐，审稿：朱佳，发布：程慧） ,2062025471,南京规划资源,m,2022/06/30,11:13:33,0,0,3, , , , , , 
https://m.weibo.cn/detail/4785963719461544,昨天半夜看了胡锡进的文章，我觉得下个月，可能核酸检测有效期调整为7天。我是说可能……（前提，疫情平稳可控情况下）#北京疫情动态##疫情防控##核酸检测#北京通州大峰 北京 ,5816161945,北京通州大峰,m,2022/06/30,07:42:12,6,193,720, , , , , , 
https://m.weibo.cn/detail/4786008342923457,#疫情防控# 【图说 | 解读《新型冠状病毒肺炎防控方案（第九版）》】详见：图说 | 解读《新型冠状病毒肺炎防控方案（第九版）》 ,3309300510,朝阳商务,m,2022/06/30,10:39:31,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786007423324791,#疫情防控# 文明海珠的微博视频 ,3594245271,文明海珠,m,2022/06/30,10:35:52,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786007369321125,#疫情防控# 文明海珠的微博视频 ,3594245271,文明海珠,m,2022/06/30,10:35:39,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786007007827312,#疫情防控#【花都常态化核酸检测点最新安排表（6月30日）】打开链接一览核酸点位哦~预告！花都常态化核酸检测点最新安排表（6月30日） ,3186551403,广州花都发布,m,2022/06/30,10:34:13,0,0,1, , , , , , 
https://m.weibo.cn/detail/4786004630182019,#疫情防控# 【虞城县新冠肺炎疫情防控指挥部办公室紧急提醒】6月27日，安徽省新增报告6例感染者，涉及3市3县区，包括宿州市3例、淮北市2例、合肥市1例。其中，密接筛查1例、重点人员筛查1例、管控区筛查3例、主动就检1例。6月28日凌晨，江苏省南京市通报4人核酸检测结果异常，目前南京市六合区一小区已升为中风险地区。目前，安徽、江苏疫情的感染来源不明，上述地市与我县人员交往频繁，存在疫情输入我县风险。为持续做好我县疫情防控工作，切实防范疫情输入和传播风险，虞城县新冠肺炎疫情防控指挥部办公室紧急提醒：请6月19日以来有安徽省宿州市泗县、淮北市濉溪县、合肥市瑶海区，江苏省南京市六合区来（返）虞人员，立即向所在社区（村）、单位报备，并配合做好隔离管控及核酸检测等疫情防控措施。如有发热、咳嗽等症状，请立即到附近发热门诊就诊，就诊过程中要全程佩戴口罩，不要乘坐公共交通工具，主动告知医务人员相关接触情况。如隐瞒不报，造成疫情传播，将承担相应法律责任。同时提醒广大居民，目前全国、全省疫情形势虽有所好转，但输入性风险时刻存在，疫情防控工作绝不能松懈，要自觉遵守疫情防控各项规定，强化个人防护意识，前往餐馆、商超、酒店等公共场所时，配合做好扫码、测温、戴口罩、少聚集、少外出、一米线等疫情防控措施，尽早完成新冠疫苗加强针接种，共筑免疫屏障建立。虞城县新冠肺炎疫情防控指挥部办公室2022年6月30日#虞城疫情防控#,3557414151,魅力虞城,m,2022/06/30,10:24:46,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786002641553804,#疫情防控# 【商务领域防控指引 | 沐浴行业疫情防控指引】详见：商务领域防控指引 | 沐浴行业疫情防控指引 ,3309300510,朝阳商务,m,2022/06/30,10:16:52,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786001949491842,#疫情防控# 【商务领域防控指引 | 美发美容行业如何做好防疫？】详见：商务领域防控指引 | 美发美容行业如何做好防疫？ ,3309300510,朝阳商务,m,2022/06/30,10:14:06,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786001949491842,#疫情防控# 【商务领域防控指引 | 美发美容行业如何做好防疫？】详见：商务领域防控指引 | 美发美容行业如何做好防疫？ ,3309300510,朝阳商务,m,2022/06/30,10:14:06,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786001158081892,#疫情防控# 疫情期间，不要到处乱跑 ,6473337732,番茄酱不吃洋葱,f,2022/06/30,10:10:58,0,0,0, , , , , , 
https://m.weibo.cn/detail/4786000934737268,看了一下 除了行程卡没有星⭐ 显示 防控政策并没有大变化 还是不能想象中的出去“浪”！#疫情防控##佛法看世间##生活##修行##人生##遇见艺术# ,2096103452,禅的行素,m,2022/06/30,10:10:05,1,1,2, , , , , , 
https://m.weibo.cn/detail/4785999610121938,疫情#疫情防控#  大家注意安全，广东省卫生健康委医政医管处，6.30九点最新疫情等级提醒⚠️❗️❗️  详细实时信息请以国家卫健委网站实时疫情风险查询为准。⚠️❗️❗️ ,1887788732,白羽仙尘,f,2022/06/30,10:04:49,0,2,10, , , , , , 
https://m.weibo.cn/detail/4785998964198733,#疫情防控# 【黄岛区发现1例本土确诊病例、8例本土无症状感染者】,1403842922,琅琊新闻网,m,2022/06/30,10:02:15,2,0,1, , , , , , 
https://m.weibo.cn/detail/4785996653138212,#疫情防控##消防安全#【公共场所怎样做到防疫又防火】公共场所人员密度大、流动快，大家出门在外更要做好防疫防火，给自己和身边人最大限度的安全保障，戳图了解↓（应急管理部） ,3707839924,兴文发布,m,2022/06/30,09:53:04,0,0,0, , , , , , 
